Time & Date,Amount,Payment Provider,City,Order ID,Name,Quantity,Discount,Shipping,Status,Total Amount
2021-06-26 04:11:19,670,Offline Payments,Ahmedabad,cadafb8b-112e-4620-9825-ed93eb09d64b,Tropical Vibes Body Butter,1,0.0,120.0,Successful,790.0
2021-06-26 00:09:40,528,Razorpay,Bangalore,5e87c851-fc6c-4136-932c-a3769aa26420,Bubblegum Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-06-25 04:03:09,820,Offline Payments,Pune,e18ed422-31ea-4f60-ae22-4b9b3384e44a,Make your own sample Bundle Gloss 5:Bitchy Peachy | Gloss 4:Nudes | Gloss 3:Sangria | Gloss 2:Woody | Gloss 1:Ruby,1,0.0,120.0,Successful,940.0
2021-06-25 02:01:37,610,Razorpay,Gurgaon,68713b17-422a-4816-9ff8-58360eac5153,Body Oil Select an Option:Copper Shimmer oil,1,0.0,60.0,Successful,670.0
2021-06-23 03:11:07,4565,Offline Payments,Noida,d0b8f306-57db-4fee-b27f-87fd4d59d6d5,"Heather Body Butter, Euphoria Select an Option:Cylindrical Tube, Kiwi Punch Select an Option:Big doe wand, Bubblegum Select an Option:Cylindrical Tube, Ruby Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube, Golden Hour Select an Option:Big doe wand, Lip Mask, Heather Body Scrub",10,0.0,0.0,Successful,4565.0
2021-06-21 03:38:09,655,Razorpay,dholka,146692a3-0c64-4edc-90bc-9bb6019cebe6,Make your own sample Bundle Gloss 5:Bitchy Peachy | Gloss 4:Bubblegum | Gloss 3:Nudes | Gloss 2:Sangria | Gloss 1:Ruby,1,105.0,60.0,Successful,610.0
2021-06-19 07:27:35,870,Offline Payments,Sai Enclave,80302ef6-cd06-4059-b602-12bc8e3b4888,"Two-sided love, Lavendor Lip Oil",2,0.0,120.0,Successful,990.0
2021-06-19 02:44:09,1120,Offline Payments,Kolkata,53fef05f-5354-4dd5-9088-43d9bcf6b2b6,Lip Care Bundle Lip Scrub:Two-sided Love | Lip Oil:24K rose | Lip Balm:Ruby,1,0.0,120.0,Successful,1240.0
2021-06-18 17:43:43,670,Offline Payments,Kolkata,47e32a9d-0ba1-48d6-9344-612feaf7f1c2,Body Oil Select an Option:Rose petals infused oil,1,0.0,120.0,Successful,790.0
2021-06-18 06:32:30,528,Offline Payments,Guwahati,3e448740-471e-477d-910d-952203a1c66a,Ruby Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-06-17 12:21:12,490,Offline Payments,New Delhi,af8cac2c-1278-46f3-8fb5-d1072b2f8b66,"Lip Mask, Bubblegum Select an Option:Squeeze Tube",2,0.0,120.0,Successful,610.0
2021-06-17 06:58:11,1100,Razorpay,Pune,a7aee53b-3264-41ee-9c1e-3b455178fe17,"Moonlight Select an Option:Cylindrical Tube, Bubblegum Select an Option:Cylindrical Tube",2,0.0,0.0,Successful,1100.0
2021-06-17 02:28:26,1318,Offline Payments,Agra,1214c150-0d3f-4f5e-be7a-49850b4b3221,"Ruby Select an Option:Cylindrical Tube, Golden Hour Select an Option:Squeeze Tube, Kiwi Punch Select an Option:Squeeze Tube",5,232.0,0.0,Successful,1086.0
2021-06-16 20:59:00,1275,Offline Payments,Hyderabad,54d53e01-9204-452d-83be-f4a90962f932,"Euphoria Select an Option:Cylindrical Tube, Heather Body Scrub, Magic Potion",3,225.0,0.0,Successful,1050.0
2021-06-16 13:44:39,1105,Offline Payments,Hyderabad,49fe0f68-7ee1-44dc-8bbf-dd5d9829e2f4,"Lavendor Lip Oil, Magic Potion, Ruby Select an Option:Cylindrical Tube",3,195.0,0.0,Successful,910.0
2021-06-16 12:55:22,740,Razorpay,Nilambur,ab5876a0-8890-4566-8756-dff058d826fa,"Heather Body Butter, Nudes Select an Option:Squeeze Tube",2,120.0,60.0,Successful,680.0
2021-06-16 11:26:20,528,Razorpay,Candolim,9f481656-7f8b-46d8-8630-fe872772a160,Nudes Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-06-16 10:45:33,528,Razorpay,Prayagraj,1ec36501-cb4c-4457-ba06-4a0b7cd89da6,Nudes Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-06-16 08:39:13,1105,Razorpay,Hyderabad,6b7c2a33-4347-4a16-a9b9-1fa0866e5f4c,"Ruby Select an Option:Cylindrical Tube, Tropical Vibes Body Butter, Lip and Eye mask Bundle",3,195.0,0.0,Successful,910.0
2021-06-16 04:09:40,583,Razorpay,Hyderabad,099747cd-6fb7-467f-ad94-6744fe7d8b87,"Lip Mask, Magic Potion, Eye Mask",3,92.0,60.0,Successful,551.0
2021-06-16 03:04:16,609,Offline Payments,Jalpaiguri,06dcc5e6-ba1b-43c9-996e-bf902de331d5,Tropical Vibes Body Scrub,1,86.0,120.0,Successful,643.0
2021-06-16 02:49:47,528,Razorpay,Nagpur,a87a4a82-0b47-4cd0-9449-540b0e0ed0d5,Tropical Vibes Body Butter,1,82.0,60.0,Successful,506.0
2021-06-16 00:16:24,585,Offline Payments,Faridabad,4bcc8df9-69a6-4393-9f84-f86204df8d45,"Eye Mask, Lip Mask, Crystal sample",3,0.0,120.0,Successful,705.0
2021-06-14 13:46:47,670,Offline Payments,Nagpur,92eec541-cba2-4ce6-b65d-a4ef83da93e8,Body Oil Select an Option:Golden Shimmer oil,1,0.0,120.0,Successful,790.0
2021-06-14 04:15:38,760,Razorpay,Patna,de1fa40e-6dfd-4609-b4c1-949287bbae71,"Moonlight Select an Option:Cylindrical Tube, Ruby Select an Option:Sample Gloss",2,0.0,60.0,Successful,820.0
2021-06-13 21:50:08,495,Offline Payments,Diphu,c0662f31-eaaf-42ac-a7a9-4716f775d737,Vampire's Kiss,1,0.0,120.0,Successful,615.0
2021-06-13 15:43:27,585,Offline Payments,Mumbai,f2906002-1eee-4ddc-bf9d-295a4ec2eb8f,"Lip and Eye mask Bundle, Valentina Lip Tint",2,0.0,60.0,Successful,645.0
2021-06-13 15:37:28,1650,Offline Payments,Noida,16cea29e-3c2d-4f42-90bf-c6bdb0af80ce,"Body Oil Select an Option:Golden Shimmer oil, Body Oil Select an Option:Rose petals infused oil",3,0.0,0.0,Successful,1650.0
2021-06-13 09:28:06,710,Razorpay,Hyderabad,f8084847-0c18-4e38-a041-81f854ab26f6,"Golden Hour Select an Option:Sample Gloss, Nudes Select an Option:Squeeze Tube, 24K rose Lip Oil Gloss Select an Option:Squeeze Tube",3,0.0,60.0,Successful,770.0
2021-06-13 09:24:54,2019,Razorpay,Patiala,41306c73-25cc-4cc2-9c3b-200ba7a4827c,"Lip Care Bundle Lip Scrub:Two-sided Love | Lip Oil:24K rose | Lip Balm:Ruby, Tropical Vibes Body Scrub, Body Oil Select an Option:Golden Shimmer oil",3,106.0,0.0,Successful,1913.0
2021-12-06 05:49:18,360,Razorpay,Hyderabad,30a5c064-a39e-41a5-80b2-cbb31d62917d,"Euphoria Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss",2,0.0,60.0,Successful,420.0
2021-12-06 03:45:42,1100,Razorpay,Bangalore,f143ec21-4068-4524-90d0-c5e49e138f0e,"Tropical Vibes Body Butter, Body Oil Select an Option:Copper Shimmer oil",2,0.0,0.0,Successful,1100.0
2021-11-06 19:01:28,1300,Razorpay,New Delhi,3ef5af0a-84a5-4b50-82db-f0b283531ea8,"Ruby Lip Scrub, 24K rose Lip Oil Gloss Select an Option:Squeeze Tube, Lip and Eye mask Bundle, Tropical Vibes Body Butter, Lavendor Lip Oil, Lip Plumper Select an Option:Sample Gloss, Bitchy Peachy Select an Option:Squeeze Tube",9,1300.0,0.0,Successful,0.0
2021-11-06 15:20:35,670,Offline Payments,Navi mumbai,df102aa8-5a37-4246-a7ca-df2794dfda2f,Body Oil Select an Option:Copper Shimmer oil,1,0.0,120.0,Successful,790.0
2021-11-06 13:22:06,360,Razorpay,Bengaluru,e6ce5d29-976a-4c60-b215-70a7667faa54,"Lucid Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss",2,0.0,60.0,Successful,420.0
2021-11-06 09:04:08,620,Offline Payments,"Majitar, east Sikkim",b9695473-e4ac-4c6b-82aa-8093d2d8ec0a,"Ruby Lip Balm, Bitchy Peachy Select an Option:Squeeze Tube",2,0.0,120.0,Successful,740.0
2021-11-06 05:30:03,1095,Offline Payments,Shillong,185a429c-d2e7-41ad-9593-56563fb71a60,"Eye Mask, Lip Mask, Ruby Lip Scrub",6,0.0,120.0,Successful,1215.0
2021-11-06 02:51:47,670,Offline Payments,Kolkata,08f7ce4a-e2a1-43b6-9b0c-e506acb13408,Moonlight Select an Option:Cylindrical Tube,1,0.0,120.0,Successful,790.0
2021-11-06 01:16:46,870,Offline Payments,Kolkata,e6c0a3ec-8241-462a-8c9b-3c2066caf9a5,"Lavendor Lip Oil, Ruby Lip Scrub",2,0.0,120.0,Successful,990.0
2021-10-06 21:07:42,1325,Offline Payments,Singtam,72006737-ce42-43ba-bb2d-ca6447a35a92,"Lip Plumper Select an Option:Sample Gloss, 24K rose, Vampire's Kiss, Magic Potion",4,0.0,0.0,Successful,1325.0
2021-10-06 16:26:29,320,Offline Payments,Itanagar,d39203c7-b1f4-4067-8794-6594efee0705,Lip Plumper Select an Option:Sample Gloss,1,0.0,120.0,Successful,440.0
2021-10-06 15:28:29,570,Offline Payments,Namchi,5ba2895f-73a2-485f-ae5c-13cdba5a23fa,"24K rose Lip Oil Gloss Select an Option:Squeeze Tube, Lip and Eye mask Bundle",2,0.0,120.0,Successful,690.0
2021-10-06 15:19:55,610,Offline Payments,Jodhpur,9bd0b9ce-b39e-4a56-9cef-568fbbd54e79,Euphoria Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-10-06 12:14:05,1675,Offline Payments,Mumbai,e195af2c-d235-4e46-9ce7-0a5f07bab7b6,"24K rose, Lavendor Lip Oil, Vampire's Kiss, Body Oil Select an Option:Lavendor buds infused oil",4,0.0,0.0,Successful,1675.0
2021-10-06 09:11:55,760,Razorpay,CHENGALPATTU,d146e1bd-5ef2-4e15-b6f3-6d8ee180ec03,Make your own sample Bundle Gloss 5:Bubblegum | Gloss 4:Ruby | Gloss 3:24k Rose lip oil Gloss | Gloss 2:Nudes | Gloss 1:Sangira,1,0.0,60.0,Successful,820.0
2021-10-06 05:30:43,1125,Razorpay,Siddharth Nagar,c764dab7-825d-498a-8bd7-af9545dfc36f,"Body Oil Select an Option:Rose petals infused oil, Heather Body Scrub",2,0.0,0.0,Successful,1125.0
2021-10-06 03:12:46,1012,Offline Payments,Uttarpara,096c3b40-07df-4908-8fe3-74200e9d5fa4,"Tropical Vibes Body Scrub, Tropical Vibes Body Butter",2,112.0,0.0,Successful,900.0
2021-10-06 02:36:29,670,Offline Payments,Jalpaiguri,64030afc-1a8b-4945-920a-9df9f903c4ee,Tropical Vibes,1,0.0,120.0,Successful,790.0
2021-10-06 02:35:11,690,Razorpay,Angul,3ca2159d-edd8-42fe-893b-d5574e464f05,Make your own sample Bundle Gloss 5:Woody | Gloss 4:Bubblegum | Gloss 3:Nudes | Gloss 2:Sangria | Gloss 1:Ruby,1,70.0,60.0,Successful,680.0
2021-09-06 11:43:00,1175,Offline Payments,Imphal,d221ce28-93f3-4267-ac36-1e541d83fa14,"Nudes Select an Option:Cylindrical Tube, Ruby Select an Option:Sample Gloss, Valentina Lip Tint, Sangria Select an Option:Sample Gloss",4,0.0,0.0,Successful,1175.0
2021-08-06 22:55:57,1125,Offline Payments,Agartala,38926b59-5c58-4e05-b8a1-39e7f99354b2,"Golden Hour Select an Option:Big doe wand, Lavendor Lip Oil, ECSTATIC",3,0.0,0.0,Successful,1125.0
2021-08-06 11:37:25,610,Offline Payments,longding,1d7dc5e5-b04c-4832-8380-a3ded4e4f9c6,Euphoria Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-08-06 11:34:01,1275,Offline Payments,Mumbai,7788ab79-6c80-49c3-8ec3-30f5033d8a89,"Two-sided love, Lucid Select an Option:Big doe wand, Lip and Eye mask Bundle",4,0.0,0.0,Successful,1275.0
2021-07-06 12:14:06,635,Offline Payments,Sambalpur,4be7c813-0cf3-4573-aca7-ad66693a522e,"24K rose, Lip and Eye mask Bundle",2,0.0,60.0,Successful,695.0
2021-07-06 05:22:18,360,Offline Payments,The Nilgiris,3f6ec2c6-389b-498b-b326-36e7383da8b2,"Nudes Select an Option:Sample Gloss, Euphoria Select an Option:Sample Gloss",2,0.0,60.0,Successful,420.0
2021-06-06 12:30:46,210,Offline Payments,Gurgaon,b2649fef-612b-49b1-a121-9b45877656ed,Sangria Select an Option:Sample Gloss,1,0.0,60.0,Successful,270.0
2021-06-06 12:28:14,600,Offline Payments,ghaziabad,e0789aa6-5ecc-47cc-a972-9eda1e15b288,"Lucid Select an Option:Sample Gloss, Lip Mask, Eye Mask, Moonlight Select an Option:Sample Gloss",4,0.0,60.0,Successful,660.0
2021-06-06 12:02:04,560,Razorpay,Bangalore,265b41da-b702-43c2-b8d8-68a5318d0212,"Ruby Lip Balm, Tan Lip Balm",2,0.0,60.0,Successful,620.0
2021-06-06 10:00:56,1021,Razorpay,Chandigarh,8aa68acf-e3b3-43b0-bb1c-4e1f6f3e5e13,"24K rose, Sangria Select an Option:Cylindrical Tube, Euphoria Select an Option:Sample Gloss",3,54.0,0.0,Successful,967.0
2021-06-06 05:36:11,2025,Offline Payments,Serchhip,39078e72-d2f3-4d24-8cf5-1d76a10621dc,"Euphoria Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube, Golden Hour Select an Option:Cylindrical Tube, 24K rose",4,0.0,0.0,Successful,2025.0
2021-06-06 03:27:03,610,Razorpay,Noida,53a3e9c5-feee-4497-8085-f448a2a12ca4,Moonlight Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-06-06 00:51:07,540,Offline Payments,Mumbai,6ccf6b1e-8adf-4afd-80b4-e406f06ebcdd,"Lucid Select an Option:Sample Gloss, Bitchy Peachy Select an Option:Sample Gloss, Eye Mask",3,0.0,120.0,Successful,660.0
2021-05-06 15:21:49,670,Offline Payments,Guwahati,aa5eb76f-ba0e-426d-b1b2-8c5e677043f7,Sangria Select an Option:Cylindrical Tube,1,0.0,120.0,Successful,790.0
2021-05-06 15:07:12,260,Offline Payments,Mumbai,fdd5c2b0-4796-4fe7-afda-9077952e630b,Lip Plumper Select an Option:Sample Gloss,1,0.0,60.0,Successful,320.0
2021-05-06 11:56:18,1325,Offline Payments,Imphal,be5ec1fb-9cf3-46de-852e-db9fffd79bde,"Valentina Lip Tint, Lip Care Bundle Lip Scrub:Two-sided Love | Lip Oil:24K rose | Lip Balm:Ruby",2,0.0,0.0,Successful,1325.0
2021-05-06 08:26:29,1100,Offline Payments,New Delhi,41ef499a-bbf6-4bb0-9dfe-563db84988c4,"Ruby Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube",2,0.0,0.0,Successful,1100.0
2021-04-06 11:54:14,385,Razorpay,Chennai,2aca2293-47ee-46dd-a46f-95b7297f80f8,Valentina Lip Tint,1,0.0,60.0,Successful,445.0
2021-04-06 09:33:38,360,Razorpay,Chennai,8a2c1c01-ec20-4dbb-a887-dbf2734c72d0,"Moonlight Select an Option:Sample Gloss, Ruby Select an Option:Sample Gloss",2,0.0,60.0,Successful,420.0
2021-04-06 09:29:18,660,Offline Payments,New Delhi,7a888ee9-46a5-4421-8bd2-937922a20a2c,"Lip Plumper Select an Option:Sample Gloss, Ruby Lip Balm, Moonlight Select an Option:Sample Gloss",3,60.0,120.0,Successful,720.0
2021-04-06 07:34:30,610,Razorpay,Gurugram,ed85e7bb-0051-4232-ada9-45e644ee70de,Ruby Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-04-06 01:50:52,310,Razorpay,NAGPUR,d1755ff8-9c1f-45be-a91c-22cec82ad601,Ruby Lip Balm,1,0.0,60.0,Successful,370.0
2021-03-06 10:47:32,195,Razorpay,Bangalore,f9387325-3cde-48a2-a79d-5eaadf94ca7e,Moonlight Select an Option:Sample Gloss,1,15.0,60.0,Successful,240.0
2021-02-06 13:17:32,960,Offline Payments,Agartala,0f879c4b-ef02-4416-91fe-06359428fa4a,"Valentina Lip Tint, Brown Sugar, Golden Hour Select an Option:Squeeze Tube",3,0.0,60.0,Successful,1020.0
2021-02-06 05:21:44,195,Razorpay,Prayagraj,eedecdd7-0479-4d03-9db8-79c22e67c1b0,Moonlight Select an Option:Sample Gloss,1,15.0,60.0,Successful,240.0
2021-01-06 11:48:46,1020,Offline Payments,Secunderabad,21a16c12-044e-4a0c-9eb9-06948d8946e0,Lip and Eye mask Bundle,6,180.0,0.0,Successful,840.0
2021-01-06 08:08:19,1046,Offline Payments,Jammu,dad7ada6-9311-48d1-924a-80857170b7b7,"Lavendor Lip Oil, Eye Mask, Valentina Lip Tint, Woody Select an Option:Sample Gloss",5,164.0,120.0,Successful,1002.0
2021-01-06 07:09:14,336,Razorpay,Balco Nagar,503b9464-23a2-4077-be87-237f813d85e7,Valentina Lip Tint,1,49.0,60.0,Successful,347.0
2021-01-06 06:32:15,336,Razorpay,Bengaluru,79a09de4-cf45-45f1-89c7-70cc85e97211,Valentina Lip Tint,1,49.0,60.0,Successful,347.0
2021-01-06 06:13:08,1402,Offline Payments,Ahmedabad,57eb656c-f583-4216-824f-e652930ad467,"Euphoria Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube",3,248.0,0.0,Successful,1154.0
2021-01-06 05:33:05,272,Razorpay,Patiala,bcbabf7c-e112-4373-aa08-8b8219ee30c3,24K rose Lip Oil Gloss Select an Option:Squeeze Tube,1,38.0,60.0,Successful,294.0
2021-05-31 14:01:59,760,Offline Payments,Delhi,f103df34-b0d4-4f0d-b6a6-b5783d54be61,"Woody Select an Option:Cylindrical Tube, Euphoria Select an Option:Sample Gloss",2,0.0,60.0,Successful,820.0
2021-05-31 07:17:59,588,Offline Payments,Jalpaiguri,1347092a-eeeb-4f45-8d42-5a8c1d35f73f,24K rose Lip Oil Gloss Select an Option:Cylindrical Tube,1,82.0,120.0,Successful,626.0
2021-05-31 04:22:11,336,Razorpay,Kolkata,ecbd72bb-4d69-48ee-b1ab-06ccec5a2bd8,Valentina Lip Tint,1,49.0,60.0,Successful,347.0
2021-05-31 03:25:19,336,Offline Payments,Keonjhar,c0fee356-be0e-471a-b6b2-756baeaf22eb,Valentina Lip Tint,1,49.0,60.0,Successful,347.0
2021-05-30 15:29:59,445,Offline Payments,Jaipur,dbb21aba-86c9-4b48-9956-29ff50c9b87e,Valentina Lip Tint,1,0.0,120.0,Successful,565.0
2021-05-30 15:20:31,1550,Offline Payments,Raigarh,63bbebaf-f7cf-4186-b077-8f2edaf55622,"Lip Care Bundle Lip Scrub:Crystal | Lip Oil:Lavendor | Lip Balm:Durazno, Sangria Select an Option:Cylindrical Tube",2,0.0,0.0,Successful,1550.0
2021-05-30 13:20:34,736,Offline Payments,delhi,80384f11-80c0-4673-b640-4570c0972766,"Ruby Select an Option:Sample Gloss, Tan Lip Balm, Valentina Lip Tint",3,109.0,120.0,Successful,747.0
2021-05-30 13:08:31,336,Razorpay,Muzaffarpur,38492389-9f96-4de1-8371-fdaf7ea6f66b,Valentina Lip Tint,1,49.0,60.0,Successful,347.0
2021-05-30 13:02:49,528,Razorpay,Chandrapur,5e475602-fae1-4cd2-8fb3-dd10d2347860,Woody Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-05-30 12:29:32,655,Razorpay,Nagpur,ee35c72f-0c12-4b71-8958-ee6a65b96d40,Make your own sample Bundle Gloss 5:24K rose lip oil Gloss | Gloss 4:Kiwi Punch | Gloss 3:Lucid | Gloss 2:Golden hour | Gloss 1:Euphoria,1,105.0,60.0,Successful,610.0
2021-05-30 12:16:57,825,Razorpay,Kolkata,8442cc51-8e25-485b-8360-8e22f1143c31,"Brown Sugar, Durazno, Valentina Lip Tint",3,135.0,60.0,Successful,750.0
2021-05-30 12:08:25,528,Razorpay,Calangute,0ff48ca1-6f73-4206-85b0-da4da4ac8e07,Woody Select an Option:Cylindrical Tube,1,82.0,60.0,Successful,506.0
2021-05-30 11:59:15,272,Razorpay,Bangalore,282206de-ee1f-4f8f-8224-2d425bc8a3c4,Ruby Select an Option:Squeeze Tube,1,38.0,60.0,Successful,294.0
2021-05-30 11:58:19,311,Offline Payments,Patna,14b839d6-3756-4b64-b4d9-6ab037fc6f81,Two-sided love Sample,1,34.0,120.0,Successful,397.0
2021-05-30 11:52:57,719,Razorpay,greater noida,126221e0-9ff2-4dd3-9518-87ff7671dfc3,"Lip Plumper Select an Option:Sample Gloss, Brown Sugar, Kiwi Punch Select an Option:Squeeze Tube",3,116.0,60.0,Successful,663.0
2021-05-30 07:27:23,610,Offline Payments,North 24 Parganas,de4e251c-ace0-41c8-b3b9-86a181873eac,Woody Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-05-30 03:37:39,510,Razorpay,Sitapur,5f7ff870-908a-4a93-b6ea-dfaaf83bd4ab,"Bitchy Peachy Select an Option:Sample Gloss, Lucid Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss",3,0.0,60.0,Successful,570.0
2021-05-29 16:45:07,210,Razorpay,Mumbai,a65fea16-1af7-4444-accf-38fac879976c,Woody Select an Option:Sample Gloss,1,0.0,60.0,Successful,270.0
2021-05-29 11:15:46,385,Razorpay,Chandigarh,1de9001f-c9e9-418e-97d7-d667f0417abe,Valentina Lip Tint,1,0.0,60.0,Successful,445.0
2021-05-29 03:05:11,1100,Razorpay,udupi,d22e4cdb-2ad1-4171-9dc2-15fd208eeb43,"Lucid Select an Option:Cylindrical Tube, Bitchy Peachy Select an Option:Cylindrical Tube",2,0.0,0.0,Successful,1100.0
2021-05-28 13:35:14,960,Razorpay,Noida,eb5482d3-9cf4-440b-9c4e-a6b8faaf23e8,"Moonlight Select an Option:Squeeze Tube, Golden Hour Select an Option:Squeeze Tube",4,100.0,60.0,Successful,920.0
2021-05-28 05:39:30,1350,Razorpay,Mumbai,056f24c8-f8d2-4d65-b4ef-ecd8838c5b75,"Lip and Eye mask Bundle, Lip Plumper Select an Option:Cylindrical Tube, Euphoria Select an Option:Cylindrical Tube",3,0.0,0.0,Successful,1350.0
2021-05-28 04:29:32,2722,Razorpay,Noida,c9e38b0f-1eca-4852-92d1-4ed98973f73e,"Lip Plumper Select an Option:Sample Gloss, Bubblegum Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube, Make your own sample Bundle Gloss 5:Golden hour | Gloss 4:Euphoria | Gloss 3:Lucid | Gloss 2:Starlight | Gloss 1:Moonlight, Ruby Select an Option:Squeeze Tube, Golden Hour Select an Option:Squeeze Tube, Tan Lip Balm, Lucid Select an Option:Squeeze Tube, 24K rose, Starlight Squeeze Tube",10,302.0,0.0,Successful,2420.0
2021-05-27 17:05:36,385,Razorpay,Kolkata,bb89d22a-caa5-4e9c-8488-ca25359ae7b1,Valentina Lip Tint,1,0.0,60.0,Successful,445.0
2021-05-27 13:12:47,904,Offline Payments,Sultanpur,9f6a4901-2a74-463c-9559-20d2fa0011b2,"Woody Select an Option:Squeeze Tube, Ruby Select an Option:Squeeze Tube, Valentina Lip Tint",3,41.0,120.0,Successful,983.0
2021-05-27 11:27:49,310,Razorpay,Galiakot,b3a760f6-a25b-4314-a83a-4a825409151d,Moonlight Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-05-27 02:38:47,772,Razorpay,Delhi,c459ab51-8382-4983-9689-8e2165882b27,"Sangria Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",3,38.0,60.0,Successful,794.0
2021-05-26 13:59:30,668,Razorpay,Pune,ac1eb81c-d1e8-413b-b510-3590b86285fd,"Valentina Lip Tint, Lip and Eye mask Bundle, Nudes Select an Option:Sample Gloss",3,68.0,60.0,Successful,660.0
2021-05-25 14:02:11,310,Offline Payments,Haldwani,d2776b71-3131-4429-9b2d-ad9542486a8e,Euphoria Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-05-25 13:58:34,1100,Offline Payments,Pune,8129ff20-8b42-4640-a5a6-b6074153386b,"Woody Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube",2,0.0,0.0,Successful,1100.0
2021-05-25 13:49:40,2525,Offline Payments,Mumbai,b3683076-89dd-4c08-88ad-ead1346ff88a,"Woody Select an Option:Cylindrical Tube, Moonlight Select an Option:Cylindrical Tube, Sangria Select an Option:Cylindrical Tube, Ruby Select an Option:Big doe wand, Vampire's Kiss",5,0.0,0.0,Successful,2525.0
2021-05-25 13:42:19,1170,Offline Payments,Mumbai,0daeadae-6549-4e28-96d4-c5f48248d3b2,"Woody Select an Option:Cylindrical Tube, Ruby Select an Option:Squeeze Tube, Sangria Select an Option:Big doe wand",3,130.0,0.0,Successful,1040.0
2021-05-25 13:20:51,1525,Offline Payments,Indore,9a5a87ca-a760-4213-9acd-42cf127e2193,"Moonlight Select an Option:Big doe wand, 24K rose, Bubblegum Select an Option:Squeeze Tube, Euphoria Select an Option:Squeeze Tube, Ruby Select an Option:Sample Gloss",5,0.0,0.0,Successful,1525.0
2021-05-25 13:11:38,610,Offline Payments,"Candolim, Anna Vaddo",01637889-4395-4035-ab75-76d5f1ca9235,Bitchy Peachy Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-05-25 13:06:19,635,Offline Payments,New Delhi,f83a47dd-8bc9-4374-83c7-ed2bc9d7c378,"Sangria Select an Option:Squeeze Tube, Valentina Lip Tint",2,0.0,60.0,Successful,695.0
2021-05-25 13:03:45,832,Offline Payments,Nagur,75ac9904-1021-405f-aa89-c9e23a33e9d3,"Lucid Select an Option:Cylindrical Tube, Lip and Eye mask Bundle",2,38.0,120.0,Successful,914.0
2021-05-25 13:00:38,610,Offline Payments,Hyderbad,d15ce008-eb66-42c2-a9d9-7d04c3a4b447,Ruby Select an Option:Cylindrical Tube,1,0.0,60.0,Successful,670.0
2021-05-25 10:04:08,240,Razorpay,Bahraich,b349720e-7e7c-456e-aafb-b7e5950e27de,Lip and Eye mask Bundle,1,20.0,60.0,Declined,280.0
2021-05-25 08:38:50,285,Razorpay,New Delhi,5f8af688-c848-45d4-8f3c-36fc153b911d,Ruby Select an Option:Squeeze Tube,1,25.0,60.0,Successful,320.0
2021-05-25 05:31:48,810,Razorpay,NEW DELHI,9f543467-39de-4c24-bb7c-7e9807b260ae,"Lucid Select an Option:Sample Gloss, Nudes Select an Option:Sample Gloss, Sangria Select an Option:Sample Gloss, Woody Select an Option:Sample Gloss, Golden Hour Select an Option:Sample Gloss",5,0.0,60.0,Successful,870.0
2021-05-25 01:40:42,310,Offline Payments,Faridabad,1ad470c3-2022-41ae-b047-292477672036,Woody Select an Option:Squeeze Tube,1,0.0,60.0,Successful,370.0
2021-05-24 15:22:38,195,Razorpay,Chennai,de1bb49c-9d1a-4679-acca-2a3e298c3b09,Woody Select an Option:Sample Gloss,1,15.0,60.0,Successful,240.0
2021-05-24 09:26:20,2075,Offline Payments,Noida,035653b0-9177-45b6-83fc-d1cf7bfea0c7,"Brown Sugar, 24K rose, Lavendor Lip Oil, Lucid Select an Option:Squeeze Tube, Moonlight Select an Option:Squeeze Tube",7,0.0,0.0,Successful,2075.0
